Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000045027,Prss22,Gene Expression,0.08634760161657466,0.0,0.0,195,0.05215118426604363,169
ENSMUSG00000027660,Skil,Gene Expression,0.08634138695341809,0.0,0.0,2358,0.7670906512278515,1431
ENSMUSG00000019929,Dcn,Gene Expression,0.08630453709044845,0.0,0.0,471,0.22660521277918186,308
ENSMUSG00000021559,Dapk1,Gene Expression,0.0862789782114659,0.0,0.0,2775,0.8844709596130275,1542
ENSMUSG00000038777,Sema6c,Gene Expression,0.08625871492550083,0.0,0.0,847,0.29103860875406556,676
ENSMUSG00000040570,Rundc3b,Gene Expression,0.0862487941759617,0.0,0.0,1338,0.42407719585647236,990
ENSMUSG00000037905,Bri3bp,Gene Expression,0.08624864592311973,0.0,0.0,4283,1.3724064331425092,1922
ENSMUSG00000032525,Nktr,Gene Expression,0.08621931086600451,0.0,0.0,2630,0.8522825785337969,1522
ENSMUSG00000025266,Gnl3l,Gene Expression,0.08617730514960996,0.0,0.0,3569,1.1733810243474279,1799
ENSMUSG00000071862,Lrrtm2,Gene Expression,0.08613613654170865,0.0,0.0,2061,0.6567005508005026,1287
ENSMUSG00000046876,Atxn1,Gene Expression,0.08611871082379927,0.0,0.0,2987,0.9605316091291011,1625
ENSMUSG00000037499,Nenf,Gene Expression,0.08611316392332402,0.0,0.0,11272,3.7498536867942827,2590
ENSMUSG00000049154,Fam183b,Gene Expression,0.08609619019725724,0.0,0.0,241,0.08312979737004401,200
ENSMUSG00000060988,Galnt13,Gene Expression,0.08609016083871196,0.0,0.0,1229,0.4148710743614328,882
ENSMUSG00000022820,Ndufb4,Gene Expression,0.08607643476269178,0.0,0.0,25818,8.60777743401081,2791
ENSMUSG00000052861,Dnah6,Gene Expression,0.08606330784855644,0.0,0.0,32,0.01468023812455575,25
ENSMUSG00000061315,Naca,Gene Expression,0.08600470709882435,0.0,0.0,20066,6.9851677067406,2776
ENSMUSG00000062997,Rpl35,Gene Expression,0.08600363135228381,0.0,0.0,27978,9.942813631748935,2802
ENSMUSG00000020444,Guk1,Gene Expression,0.08595646695670583,0.0,0.0,10593,3.5509161701366487,2593
ENSMUSG00000073514,Dok6,Gene Expression,0.08594698926586494,0.0,0.0,2148,0.7202618482378323,1377
ENSMUSG00000062397,Zfp706,Gene Expression,0.08591012242317113,0.0,0.0,12146,4.171502863622015,2651
ENSMUSG00000019647,Sema6a,Gene Expression,0.08586904424563818,0.0,0.0,1463,0.599836750333538,1052
ENSMUSG00000110523,C230057M02Rik,Gene Expression,0.08584985024215788,0.0,0.0,593,0.1831403483159266,497
ENSMUSG00000100335,2310008N11Rik,Gene Expression,0.08584144893598616,0.0,0.0,2,0.0010520088322661376,2
ENSMUSG00000034390,Cmip,Gene Expression,0.08581099095441048,0.0,0.0,1370,0.46606332833394254,965
ENSMUSG00000039385,Cdh6,Gene Expression,0.08581020548897915,0.0,0.0,874,0.2885242135132889,682
ENSMUSG00000020917,Acly,Gene Expression,0.08579822756012633,0.0,0.0,5782,2.0293334765686644,2226
ENSMUSG00000037974,Muc5ac,Gene Expression,0.0857971299787416,0.0,0.0,2,0.000345706658787506,2
ENSMUSG00000033124,Atg9a,Gene Expression,0.0857905405485015,0.0,0.0,4940,1.6147002076059562,2085
ENSMUSG00000039682,Lap3,Gene Expression,0.08573274543081705,0.0,0.0,2601,1.0553394116422234,1639
ENSMUSG00000034685,Fam171a2,Gene Expression,0.08572568990402993,0.0,0.0,1880,0.5816846249899792,1230
ENSMUSG00000079018,Ly6c1,Gene Expression,0.08572367172768089,0.0,0.0,4663,1.6999898382048906,1996
ENSMUSG00000026841,Fibcd1,Gene Expression,0.0857032819061991,0.0,0.0,416,0.15215943710674149,324
ENSMUSG00000053291,Rab4b,Gene Expression,0.08569285234175317,0.0,0.0,4638,1.5061912521495484,2046
ENSMUSG00000003746,Man1a,Gene Expression,0.08568741233992151,0.0,0.0,1438,0.5279110170148859,1005
ENSMUSG00000055302,Mrfap1,Gene Expression,0.0856678194896876,0.0,0.0,19334,6.6616797675221004,2754
ENSMUSG00000030835,Nomo1,Gene Expression,0.08565315453779193,0.0,0.0,4960,1.664069183739248,2130
ENSMUSG00000055044,Pdlim1,Gene Expression,0.08558320116720554,0.0,0.0,455,0.14507837396408207,370
ENSMUSG00000053004,Hrh1,Gene Expression,0.08554147773820253,0.0,0.0,602,0.18781563050063826,497
ENSMUSG00000024598,Fbn2,Gene Expression,0.08552367942069149,0.0,0.0,115,0.04178426950804092,107
ENSMUSG00000030655,Smg1,Gene Expression,0.08550081188355273,0.0,0.0,2299,0.7479684675541183,1409
ENSMUSG00000006362,Cbfa2t3,Gene Expression,0.08547940261412745,0.0,0.0,948,0.2892547287197839,719
ENSMUSG00000063802,Hspbp1,Gene Expression,0.08546915322144143,0.0,0.0,4207,1.3397891680626615,1928
ENSMUSG00000002413,Braf,Gene Expression,0.08544408127086438,0.0,0.0,3213,1.033437977344299,1696
ENSMUSG00000074797,Itpa,Gene Expression,0.08542413129615896,0.0,0.0,4035,1.2963683101302466,1927
ENSMUSG00000027702,Lrrc34,Gene Expression,0.085399954242164,0.0,0.0,10,0.006057480183745738,8
ENSMUSG00000021294,Kif26a,Gene Expression,0.0853843023315305,0.0,0.0,265,0.09732212174221014,242
ENSMUSG00000048038,Ccdc187,Gene Expression,0.08537571902144779,0.0,0.0,257,0.09311666176820026,222
ENSMUSG00000031561,Tenm3,Gene Expression,0.08536611738872876,0.0,0.0,730,0.24533607233755805,582
ENSMUSG00000085334,Gm12940,Gene Expression,0.08535686671956612,0.0,0.0,805,0.25556743143264254,655
ENSMUSG00000067194,Eif1ax,Gene Expression,0.0853450769507862,0.0,0.0,6667,2.1629541070464073,2285
ENSMUSG00000002728,Naa20,Gene Expression,0.08533558156601054,0.0,0.0,4608,1.4643661543659396,2027
ENSMUSG00000024949,Sf1,Gene Expression,0.08527949219519454,0.0,0.0,5019,1.6878939807088782,2112
ENSMUSG00000019039,Dalrd3,Gene Expression,0.08522493614705148,0.0,0.0,3939,1.2983686641221925,1911
ENSMUSG00000054342,Kcnn4,Gene Expression,0.08515207922547546,0.0,0.0,29,0.019573320774722635,27
ENSMUSG00000020019,Ntn4,Gene Expression,0.08505335879488074,0.0,0.0,374,0.12998453226471957,313
ENSMUSG00000043673,Kcns3,Gene Expression,0.08504613358560717,0.0,0.0,260,0.0852509690169982,222
ENSMUSG00000105867,Gm42517,Gene Expression,0.08503186635233406,0.0,0.0,1694,0.533685831096946,1135
ENSMUSG00000032412,Atp1b3,Gene Expression,0.0849820321354128,0.0,0.0,4883,1.928200008715537,2157
ENSMUSG00000086549,Gm13648,Gene Expression,0.08495724649189797,0.0,0.0,4,0.0029349822354420136,3
ENSMUSG00000034858,Fam214a,Gene Expression,0.08494517452844048,0.0,0.0,1692,0.595323423772649,1163
ENSMUSG00000096929,A330023F24Rik,Gene Expression,0.08493717908676188,0.0,0.0,1396,0.4321865345244033,978
ENSMUSG00000036377,C530008M17Rik,Gene Expression,0.08491853851321046,0.0,0.0,1269,0.44221986920093703,922
ENSMUSG00000025369,Smarcc2,Gene Expression,0.0849089730407508,0.0,0.0,6720,2.2438039432319576,2341
ENSMUSG00000009090,Ap1b1,Gene Expression,0.08485730435073284,0.0,0.0,6126,1.9718251719134645,2266
ENSMUSG00000028677,Rnf220,Gene Expression,0.08481891355328519,0.0,0.0,6515,2.1281806297185284,2270
ENSMUSG00000030763,Lcmt1,Gene Expression,0.08479578535749563,0.0,0.0,4276,1.3695500839839312,1938
ENSMUSG00000038412,Higd1a,Gene Expression,0.08477158380050616,0.0,0.0,11947,3.9310943574772708,2608
ENSMUSG00000022306,Zfpm2,Gene Expression,0.08475389704299845,0.0,0.0,434,0.1454022819848687,363
ENSMUSG00000008348,Ubc,Gene Expression,0.08473361961352656,0.0,0.0,33508,11.820808467798726,2809
ENSMUSG00000109517,Gm44763,Gene Expression,0.08472612415695233,0.0,0.0,186,0.06610843136375205,167
ENSMUSG00000034926,Dhcr24,Gene Expression,0.08472299352146964,0.0,0.0,3279,1.0608535218373818,1737
ENSMUSG00000015932,Dstn,Gene Expression,0.08472016757951614,0.0,0.0,9951,3.473453036988137,2584
ENSMUSG00000040940,Arhgef1,Gene Expression,0.0846851097735895,0.0,0.0,1746,0.5839057352615563,1153
ENSMUSG00000026721,Rabgap1l,Gene Expression,0.08463479754613168,0.0,0.0,3399,1.0748313889386067,1726
ENSMUSG00000063887,Nlgn1,Gene Expression,0.0846155833168752,0.0,0.0,2068,0.6660894725064809,1278
ENSMUSG00000039375,Wdr17,Gene Expression,0.08461556798226853,0.0,0.0,1107,0.3702933050789433,841
ENSMUSG00000032338,Hcn4,Gene Expression,0.08460371327582457,0.0,0.0,314,0.11318888164311167,275
ENSMUSG00000038375,Trp53inp2,Gene Expression,0.08454926067454144,0.0,0.0,5471,2.068863594522605,2266
ENSMUSG00000002059,Rab34,Gene Expression,0.08446070743319992,0.0,0.0,1555,0.5480360827814083,1094
ENSMUSG00000027030,Stk39,Gene Expression,0.08444288837412958,0.0,0.0,2792,0.9558067742508893,1612
ENSMUSG00000068798,Rap1a,Gene Expression,0.08442789425316584,0.0,0.0,3513,1.3716088170672707,1875
ENSMUSG00000026131,Dst,Gene Expression,0.08442210728514936,0.0,0.0,6775,2.3567016113378028,2368
ENSMUSG00000037490,Slc2a12,Gene Expression,0.08437396728727012,0.0,0.0,340,0.11905224386268724,281
ENSMUSG00000024511,Rab27b,Gene Expression,0.084367482581505,0.0,0.0,1000,0.30383250497988684,752
ENSMUSG00000053907,Mat2a,Gene Expression,0.08434719289846096,0.0,0.0,5505,1.859044825506288,2189
ENSMUSG00000022353,Mtss1,Gene Expression,0.0843119060614417,0.0,0.0,1125,0.40701512060636436,856
ENSMUSG00000057716,Tmem178b,Gene Expression,0.08426164699240504,0.0,0.0,2468,0.8032882085031108,1441
ENSMUSG00000030659,Nucb2,Gene Expression,0.08421912127752818,0.0,0.0,855,0.3011638150963944,691
ENSMUSG00000034040,Galnt17,Gene Expression,0.08421868382576511,0.0,0.0,1274,0.41686594672826177,919
ENSMUSG00000040649,Rimklb,Gene Expression,0.08417479310031417,0.0,0.0,1161,0.4074234529412913,838
ENSMUSG00000041645,Ddx24,Gene Expression,0.0841747262909832,0.0,0.0,6844,2.241809838930279,2340
ENSMUSG00000024940,Ltbp3,Gene Expression,0.08414060289389556,0.0,0.0,1682,0.5974743548813876,1139
ENSMUSG00000026933,Camsap1,Gene Expression,0.08408264986515526,0.0,0.0,3018,0.959134187568381,1661
ENSMUSG00000021609,Slc6a3,Gene Expression,0.08397287976862657,0.0,0.0,68,0.029504117353430417,59
ENSMUSG00000032226,Gcnt3,Gene Expression,0.08397087468653584,0.0,0.0,2,0.0006175027335841965,2
ENSMUSG00000097448,Platr22,Gene Expression,0.08394128947156639,0.0,0.0,2,0.0006421666454543013,2
ENSMUSG00000000532,Acvr1b,Gene Expression,0.08392961591666907,0.0,0.0,3228,1.0257226412712515,1695
ENSMUSG00000024186,Rgs11,Gene Expression,0.08389407322930974,0.0,0.0,1666,0.5216519983137926,1112
ENSMUSG00000039218,Srrm2,Gene Expression,0.08388507998822335,0.0,0.0,4708,1.5621307868034184,2058
ENSMUSG00000020089,Ppa1,Gene Expression,0.08388424808413265,0.0,0.0,5600,1.8094255389233933,2166
ENSMUSG00000033998,Kcnk1,Gene Expression,0.0838446085756709,0.0,0.0,5367,1.7812987537076133,2153
ENSMUSG00000040249,Lrp1,Gene Expression,0.08380441734102331,0.0,0.0,10383,3.5318887306757545,2581
ENSMUSG00000021767,Kat6b,Gene Expression,0.08372508087321243,0.0,0.0,1458,0.5490628742139503,1029
ENSMUSG00000017943,Gdap1l1,Gene Expression,0.08368348196163636,0.0,0.0,2776,0.8856757348341482,1547
ENSMUSG00000035403,Crb2,Gene Expression,0.08368062094841523,0.0,0.0,181,0.0629301973355894,162
ENSMUSG00000006390,Elovl1,Gene Expression,0.08366930796939441,0.0,0.0,1358,0.5719380404219997,1026
ENSMUSG00000091337,Eid1,Gene Expression,0.08365899415524278,0.0,0.0,9984,3.35883749533057,2541
ENSMUSG00000114688,Gm47381,Gene Expression,0.08362454728506055,0.0,0.0,2,0.0005438191606652367,2
ENSMUSG00000070576,Mn1,Gene Expression,0.08360982748543043,0.0,0.0,1511,0.48873008558781106,1053
ENSMUSG00000031950,Gabarapl2,Gene Expression,0.0835750688004318,0.0,0.0,16578,5.615745688677004,2717
ENSMUSG00000043460,Elfn2,Gene Expression,0.08355791244774832,0.0,0.0,1860,0.6014105432818572,1245
ENSMUSG00000061080,Lsamp,Gene Expression,0.08352220137315215,0.0,0.0,5341,1.8075616259432177,2153
ENSMUSG00000029772,Ahcyl2,Gene Expression,0.08349424113426038,0.0,0.0,3578,1.2799329873624514,1825
ENSMUSG00000026203,Dnajb2,Gene Expression,0.08344456440293853,0.0,0.0,3147,1.230532552928885,1764
ENSMUSG00000094002,Gm9866,Gene Expression,0.08341067810056013,0.0,0.0,1103,0.34658901726924707,810
ENSMUSG00000036814,Slc6a20a,Gene Expression,0.08338628995665053,0.0,0.0,710,0.3080498766785197,504
ENSMUSG00000003435,Supt5,Gene Expression,0.08338041798867117,0.0,0.0,4631,1.511613306479246,2044
ENSMUSG00000031791,Tmem38a,Gene Expression,0.08329630150630064,0.0,0.0,4929,1.587012273206912,2057
ENSMUSG00000079426,Arpc4,Gene Expression,0.08328862940600994,0.0,0.0,7325,2.3931801029613045,2375
ENSMUSG00000054793,Cadm4,Gene Expression,0.08327901416161639,0.0,0.0,7859,2.709345606700872,2428
ENSMUSG00000085447,9530026F06Rik,Gene Expression,0.08327816840819263,0.0,0.0,3,0.0008810044661052569,3
ENSMUSG00000022018,Rgcc,Gene Expression,0.08316240024760754,0.0,0.0,2229,0.8491516566442725,1415
ENSMUSG00000038429,Usp5,Gene Expression,0.08316053390385722,0.0,0.0,7229,2.3616282094661503,2364
ENSMUSG00000020672,Sntg2,Gene Expression,0.08313767289345239,0.0,0.0,259,0.08747747899778566,226
ENSMUSG00000009555,Cdk9,Gene Expression,0.08313733841143185,0.0,0.0,5308,1.7272427920140738,2128
ENSMUSG00000074505,Fat3,Gene Expression,0.08311626729405544,0.0,0.0,1791,0.5830172114182365,1136
ENSMUSG00000031750,Il34,Gene Expression,0.08311452111468509,0.0,0.0,2363,0.7694728786571662,1408
ENSMUSG00000026074,Map4k4,Gene Expression,0.08309975567584892,0.0,0.0,2550,1.0245937731195331,1597
ENSMUSG00000042489,Clspn,Gene Expression,0.08299255601279909,0.0,0.0,83,0.030224619587982615,71
ENSMUSG00000039911,Spsb1,Gene Expression,0.0829500299070688,0.0,0.0,536,0.19258087285928155,439
ENSMUSG00000086742,Gm16201,Gene Expression,0.08291554179082707,0.0,0.0,73,0.029335938415584073,60
ENSMUSG00000043542,Zc2hc1a,Gene Expression,0.08288228878516654,0.0,0.0,2668,0.828134461201648,1529
ENSMUSG00000063704,Mapk15,Gene Expression,0.08282051899178909,0.0,0.0,58,0.020455196658987446,50
ENSMUSG00000037364,Srrt,Gene Expression,0.08281381638907176,0.0,0.0,4149,1.4008546764781709,1984
ENSMUSG00000047897,Ripply2,Gene Expression,0.08278832686093164,0.0,0.0,538,0.16945412177255842,462
ENSMUSG00000032599,Ip6k2,Gene Expression,0.08274391641867603,0.0,0.0,1457,0.4975703328876693,1072
ENSMUSG00000020674,Pxdn,Gene Expression,0.08264952773761083,0.0,0.0,1350,0.43611442309401255,975
ENSMUSG00000032537,Ephb1,Gene Expression,0.08263733264705075,0.0,0.0,1469,0.5344484852749574,1037
ENSMUSG00000111765,Gm10635,Gene Expression,0.08262159844551262,0.0,0.0,80,0.023801157034052146,69
ENSMUSG00000024790,Sac3d1,Gene Expression,0.08257080068113155,0.0,0.0,1811,0.5603955216924793,1201
ENSMUSG00000018411,Mapt,Gene Expression,0.08256831704382227,0.0,0.0,9852,3.331800232889063,2504
ENSMUSG00000097428,AW047730,Gene Expression,0.0825148881239402,0.0,0.0,2648,0.98065324135168,1560
ENSMUSG00000026509,Capn2,Gene Expression,0.08250646856425073,0.0,0.0,2571,0.9083462022239464,1565
ENSMUSG00000036622,Atp13a2,Gene Expression,0.08248669242534355,0.0,0.0,5292,1.7382489005657784,2145
ENSMUSG00000087640,Gm14798,Gene Expression,0.08248289898035067,0.0,0.0,2,0.0005332793898310851,2
ENSMUSG00000097248,Gm2694,Gene Expression,0.08246517927026115,0.0,0.0,570,0.18894097554836745,473
ENSMUSG00000029918,Mrps33,Gene Expression,0.0824372175389481,0.0,0.0,11050,3.7397224071418984,2606
ENSMUSG00000044340,Phlpp1,Gene Expression,0.08240485558107623,0.0,0.0,2984,1.1532571925657056,1744
ENSMUSG00000078612,Fyb2,Gene Expression,0.08238919488786826,0.0,0.0,41,0.010295510205547942,36
ENSMUSG00000070529,Wfdc10,Gene Expression,0.08236665417058957,0.0,0.0,3,0.0009173299651701965,2
ENSMUSG00000025104,Hdgfl3,Gene Expression,0.08236064734370369,0.0,0.0,4948,1.6236994935323186,2085
ENSMUSG00000033597,Caskin1,Gene Expression,0.08235895285821186,0.0,0.0,3690,1.2196683645932085,1859
ENSMUSG00000036913,Trim67,Gene Expression,0.08233805027039491,0.0,0.0,140,0.05035135307052438,127
ENSMUSG00000007987,Ift22,Gene Expression,0.08233738799516296,0.0,0.0,4036,1.2981278998997026,1905
ENSMUSG00000018196,Glrx2,Gene Expression,0.08232168128288907,0.0,0.0,4675,1.529043867491268,2060
ENSMUSG00000020231,Dip2a,Gene Expression,0.08231618445324967,0.0,0.0,2249,0.8549599025364204,1409
ENSMUSG00000039239,Tgfb2,Gene Expression,0.08228240836322717,0.0,0.0,585,0.21306309630996054,469
ENSMUSG00000020908,Myh3,Gene Expression,0.0822416435539583,0.0,0.0,135,0.045072304290048666,120
ENSMUSG00000003814,Calr,Gene Expression,0.08221567550320673,0.0,0.0,16666,5.689724888596635,2739
ENSMUSG00000070366,Plpp4,Gene Expression,0.08220440009780913,0.0,0.0,451,0.15260437228797413,377
ENSMUSG00000007836,Hnrnpa0,Gene Expression,0.08219550330521219,0.0,0.0,8214,2.768432838048718,2454
ENSMUSG00000028001,Fga,Gene Expression,0.0821745358398761,0.0,0.0,2,0.0009228148745490607,2
ENSMUSG00000028277,Ube2j1,Gene Expression,0.08217159026556624,0.0,0.0,3702,1.2175933781483794,1814
ENSMUSG00000060904,Arl1,Gene Expression,0.08214537931920002,0.0,0.0,7902,2.5594806497224476,2380
ENSMUSG00000042303,Sgsm3,Gene Expression,0.08213125438310218,0.0,0.0,2955,0.9500569850712733,1658
ENSMUSG00000045934,Mtmr11,Gene Expression,0.0820691671152566,0.0,0.0,416,0.15285794694621171,351
ENSMUSG00000026153,Fam135a,Gene Expression,0.08205076395196942,0.0,0.0,924,0.3098317390042758,719
ENSMUSG00000055980,Irs1,Gene Expression,0.08204300588402835,0.0,0.0,686,0.24287533383423687,558
ENSMUSG00000062995,Ica1,Gene Expression,0.08202981020635679,0.0,0.0,2603,0.8044111412532171,1493
ENSMUSG00000060301,2610008E11Rik,Gene Expression,0.08202617858403595,0.0,0.0,948,0.3181060372318848,717
ENSMUSG00000022272,Myo10,Gene Expression,0.08199190356810165,0.0,0.0,1445,0.5404174381755196,1045
ENSMUSG00000070866,Zfp804a,Gene Expression,0.08194444311957128,0.0,0.0,784,0.2666591374933753,616
ENSMUSG00000056515,Rab31,Gene Expression,0.08191250064972296,0.0,0.0,2357,0.9860924263084094,1555
ENSMUSG00000001665,Gstt3,Gene Expression,0.08185558620636046,0.0,0.0,158,0.0659026399938505,144
ENSMUSG00000019428,Fkbp8,Gene Expression,0.08181446758509765,0.0,0.0,18314,6.122780865294793,2734
ENSMUSG00000043456,Zfp536,Gene Expression,0.0818117095212951,0.0,0.0,830,0.32074201458709667,652
ENSMUSG00000049866,Arl4c,Gene Expression,0.08181041934693996,0.0,0.0,1563,0.5088709990875561,1028
ENSMUSG00000040459,Arglu1,Gene Expression,0.08180454075601881,0.0,0.0,5534,1.9003780231201062,2172
ENSMUSG00000032376,Usp3,Gene Expression,0.08179736038821755,0.0,0.0,1308,0.4400254372388448,916
ENSMUSG00000028649,Macf1,Gene Expression,0.08179577213305704,0.0,0.0,5924,2.0038335479394904,2260
ENSMUSG00000055629,B4galnt4,Gene Expression,0.08179103641073851,0.0,0.0,2341,0.7259664886355601,1434
ENSMUSG00000026827,Gpd2,Gene Expression,0.08179102326925462,0.0,0.0,3038,1.0175347377305992,1651
ENSMUSG00000063455,D630045J12Rik,Gene Expression,0.08174693900310431,0.0,0.0,1356,0.41716716048924696,950
ENSMUSG00000025270,Alas2,Gene Expression,0.081744947627843,0.0,0.0,1738,0.69109335137423,889
ENSMUSG00000090137,Uba52,Gene Expression,0.08171436392431204,0.0,0.0,26663,9.432809447146438,2806
ENSMUSG00000027589,Pcmtd2,Gene Expression,0.08169701638089215,0.0,0.0,3062,1.0084882866495035,1639
ENSMUSG00000064125,Prr36,Gene Expression,0.08169265761378554,0.0,0.0,1058,0.34664147415561103,820
ENSMUSG00000038095,Sbno1,Gene Expression,0.08168466013984309,0.0,0.0,3331,1.0757044150257022,1750
ENSMUSG00000028172,Tacr3,Gene Expression,0.08166046117735909,0.0,0.0,137,0.04808640296099171,119
ENSMUSG00000029419,Ajm1,Gene Expression,0.08164103675576619,0.0,0.0,3398,1.100790102429994,1767
ENSMUSG00000032528,Vipr1,Gene Expression,0.08161685112233426,0.0,0.0,619,0.18792590495500108,496
ENSMUSG00000053080,2700081O15Rik,Gene Expression,0.08158068297189601,0.0,0.0,1208,0.3906366738822006,899
ENSMUSG00000032009,Sesn3,Gene Expression,0.08152092326761667,0.0,0.0,4525,1.527709668111837,2042
ENSMUSG00000021125,Arg2,Gene Expression,0.08149150194320545,0.0,0.0,277,0.09828455223203982,239
ENSMUSG00000031104,Rab33a,Gene Expression,0.08148799956297005,0.0,0.0,2167,0.6959664878109192,1339
ENSMUSG00000060012,Kif13b,Gene Expression,0.0814607345467587,0.0,0.0,992,0.4134251459901148,804
ENSMUSG00000027430,Dtd1,Gene Expression,0.0814556560895993,0.0,0.0,3679,1.1961255425461121,1857
ENSMUSG00000040929,Rfx3,Gene Expression,0.08144437364433206,0.0,0.0,1035,0.3391213186336797,754
ENSMUSG00000069516,Lyz2,Gene Expression,0.08143816090025273,0.0,0.0,617,0.2631031103022105,485
ENSMUSG00000022965,Ifngr2,Gene Expression,0.08142022924011477,0.0,0.0,1569,0.48668521105183193,1073
ENSMUSG00000034023,Fancd2,Gene Expression,0.08136349138596342,0.0,0.0,212,0.06478783981236765,191
ENSMUSG00000038042,Ptpdc1,Gene Expression,0.08132128888946723,0.0,0.0,1079,0.40713405072316233,833
ENSMUSG00000097178,2310002F09Rik,Gene Expression,0.08130634613805462,0.0,0.0,29,0.007805994078372156,26
ENSMUSG00000006403,Adamts4,Gene Expression,0.08128307904430303,0.0,0.0,186,0.08654744228160835,163
ENSMUSG00000029922,Mkrn1,Gene Expression,0.08119053938335007,0.0,0.0,7944,2.6763967624678857,2437
ENSMUSG00000031458,Coprs,Gene Expression,0.08117307886010312,0.0,0.0,2420,0.802156632777604,1451
ENSMUSG00000031351,Zfp185,Gene Expression,0.08116533444190409,0.0,0.0,29,0.011525242984843632,25
ENSMUSG00000001054,Rmnd5b,Gene Expression,0.08114039989602406,0.0,0.0,2837,0.922764217983475,1594
ENSMUSG00000048148,Nwd1,Gene Expression,0.08112445025364969,0.0,0.0,1420,0.5241048240304433,1038
ENSMUSG00000100147,1700047M11Rik,Gene Expression,0.08103482346425618,0.0,0.0,474,0.22448985577075584,397
ENSMUSG00000056706,Krtap7-1,Gene Expression,0.08093066171522048,0.0,0.0,2,0.0006650512962356913,2
ENSMUSG00000074649,BC029722,Gene Expression,0.08092803825649116,0.0,0.0,4242,1.3736638368204788,1935
